col_i,col_j,table_i,table_j,P_stat,P_stat_norm,P_name,P_sem,Sim_attr,weight
CUST_HIST.11001,ORDERS.1001,CUST_HIST,ORDERS,0.000317,7.943020728277279e-05,0.8,0.09142,0.814551,0.814551
orderlines_df.2009/02/07,ORDERS.2009/06/08,orderlines_df,ORDERS,0.0,0.0,0.8,0.090989,0.814549,0.814549
orderlines_df.10001,orders_df.1001,orderlines_df,orders_df,0.000314,7.867850185107462e-05,0.8,0.091366,0.814549,0.814549
orders_df.2009/02/07,orders_df.2009/06/08,orders_df,orders_df,0.0,0.0,0.8,0.090916,0.814546,0.814546
orderlines_df.2009/08/16,orders_df.2009/12/16,orderlines_df,orders_df,0.0,0.0,0.8,0.090923,0.814546,0.814546
orderlines_df.2009/11/19,orders_df.2009/12/16,orderlines_df,orders_df,0.0,0.0,0.8,0.090892,0.814545,0.814545
orderlines_df.2009/06/08,ORDERS.2009/02/07,orderlines_df,ORDERS,0.0,0.0,0.8,0.090898,0.814545,0.814545
orderlines_df.2009/12/16,orders_df.2009/11/19,orderlines_df,orders_df,0.0,0.0,0.8,0.090872,0.814544,0.814544
orderlines_df.2009/11/19,orderlines_df.2009/12/16,orderlines_df,orderlines_df,0.0,0.0,0.8,0.090755,0.814538,0.814538
ORDERLINES.2009/02/07,ORDERS.2009/03/04,ORDERLINES,ORDERS,0.0,0.0,0.8,0.090722,0.814536,0.814536
ORDERLINES.11001,orders_df.1001,ORDERLINES,orders_df,0.000317,7.943020728277279e-05,0.8,0.091127,0.814536,0.814536
ORDERLINES.2009/01/27,orderlines_df.2009/02/07,ORDERLINES,orderlines_df,0.0,0.0,0.8,0.090593,0.81453,0.81453
orderlines_df.2009/08/16,orders_df.2009/05/12,orderlines_df,orders_df,0.0,0.0,0.8,0.090561,0.814528,0.814528
orders_df.1001,orders_df.11001,orders_df,orders_df,0.000317,7.943020728277279e-05,0.8,0.090925,0.814526,0.814526
ORDERS.2009/12/16,orders_df.2009/08/16,ORDERS,orders_df,0.0,0.0,0.8,0.090351,0.814518,0.814518
orders_df.2009/08/16,orders_df.2009/09/12,orders_df,orders_df,0.0,0.0,0.8,0.090334,0.814517,0.814517
ORDERS.2009/05/12,ORDERS.2009/08/16,ORDERS,ORDERS,0.0,0.0,0.8,0.090277,0.814514,0.814514
orderlines_df.2009/02/07,orderlines_df.2009/06/08,orderlines_df,orderlines_df,0.0,0.0,0.8,0.090267,0.814513,0.814513
ORDERS.11001,orders_df.1001,ORDERS,orders_df,0.000317,7.943020728277279e-05,0.8,0.090644,0.814512,0.814512
ORDERS.2009/06/08,orders_df.2009/07/04,ORDERS,orders_df,0.0,0.0,0.8,0.090225,0.814511,0.814511
orders_df.2009/01/27,orders_df.2009/02/07,orders_df,orders_df,0.0,0.0,0.8,0.090227,0.814511,0.814511
orderlines_df.2009/06/08,orders_df.2009/07/04,orderlines_df,orders_df,0.0,0.0,0.8,0.09021,0.81451,0.81451
ORDERLINES.1001,orderlines_df.10001,ORDERLINES,orderlines_df,0.000314,7.867850185107462e-05,0.8,0.090509,0.814506,0.814506
orderlines_df.10001,ORDERS.1001,orderlines_df,ORDERS,0.000314,7.867850185107462e-05,0.8,0.090472,0.814504,0.814504
ORDERS.10001,orders_df.1001,ORDERS,orders_df,0.000314,7.867850185107462e-05,0.8,0.090448,0.814503,0.814503
ORDERLINES.10001,ORDERS.11001,ORDERLINES,ORDERS,3e-06,7.517054316981653e-07,0.8,0.089946,0.814497,0.814497
ORDERS.2009/08/16,ORDERS.2009/12/16,ORDERS,ORDERS,0.0,0.0,0.8,0.089896,0.814495,0.814495
ORDERLINES.1001,ORDERLINES.11001,ORDERLINES,ORDERLINES,0.000317,7.943020728277279e-05,0.8,0.090272,0.814494,0.814494
orders_df.2009/11/19,orders_df.2009/12/16,orders_df,orders_df,0.0,0.0,0.8,0.089872,0.814494,0.814494
orderlines_df.2009/06/08,ORDERS.2009/03/04,orderlines_df,ORDERS,0.0,0.0,0.8,0.089865,0.814493,0.814493
ORDERLINES.11001,ORDERS.1001,ORDERLINES,ORDERS,0.000317,7.943020728277279e-05,0.8,0.090235,0.814492,0.814492
orders_df.2009/02/07,orders_df.2009/07/04,orders_df,orders_df,0.0,0.0,0.8,0.089816,0.814491,0.814491
orderlines_df.2009/02/07,orderlines_df.2009/07/04,orderlines_df,orderlines_df,0.0,0.0,0.8,0.089672,0.814484,0.814484
ORDERLINES.1001,orders_df.11001,ORDERLINES,orders_df,0.000317,7.943020728277279e-05,0.8,0.090071,0.814484,0.814484
ORDERLINES.2009/02/07,orderlines_df.2009/03/04,ORDERLINES,orderlines_df,0.0,0.0,0.8,0.089539,0.814477,0.814477
orders_df.2009/06/08,orders_df.2009/07/04,orders_df,orders_df,0.0,0.0,0.8,0.089482,0.814474,0.814474
ORDERLINES.2009/09/12,ORDERS.2009/08/16,ORDERLINES,ORDERS,0.0,0.0,0.8,0.089388,0.814469,0.814469
ORDERS.2009/02/07,orders_df.2009/07/04,ORDERS,orders_df,0.0,0.0,0.8,0.089382,0.814469,0.814469
orderlines_df.2009/06/08,orders_df.2009/03/04,orderlines_df,orders_df,0.0,0.0,0.8,0.089361,0.814468,0.814468
orderlines_df.2009/07/04,orders_df.2009/02/07,orderlines_df,orders_df,0.0,0.0,0.8,0.089341,0.814467,0.814467
orders_df.1001,orders_df.10001,orders_df,orders_df,0.000314,7.867850185107462e-05,0.8,0.089685,0.814465,0.814465
orders_df.2009/02/07,orders_df.2009/03/04,orders_df,orders_df,0.0,0.0,0.8,0.088971,0.814449,0.814449
orderlines_df.2009/07/04,orders_df.2009/06/08,orderlines_df,orders_df,0.0,0.0,0.8,0.088865,0.814443,0.814443
ORDERLINES.1001,ORDERS.11001,ORDERLINES,ORDERS,0.000317,7.943020728277279e-05,0.8,0.089256,0.814443,0.814443
ORDERS.2009/11/19,orders_df.2009/12/16,ORDERS,orders_df,0.0,0.0,0.8,0.088833,0.814442,0.814442
orderlines_df.2009/08/16,ORDERS.2009/05/12,orderlines_df,ORDERS,0.0,0.0,0.8,0.088745,0.814437,0.814437
ORDERS.2009/02/07,orders_df.2009/01/27,ORDERS,orders_df,0.0,0.0,0.8,0.088731,0.814437,0.814437
ORDERS.2009/08/16,ORDERS.2009/09/12,ORDERS,ORDERS,0.0,0.0,0.8,0.088725,0.814436,0.814436
ORDERLINES.1001,ORDERS.10001,ORDERLINES,ORDERS,0.000314,7.867850185107462e-05,0.8,0.089063,0.814433,0.814433
orders_df.2009/03/04,orders_df.2009/06/08,orders_df,orders_df,0.0,0.0,0.8,0.08864,0.814432,0.814432
ORDERS.2009/08/16,orders_df.2009/12/16,ORDERS,orders_df,0.0,0.0,0.8,0.088529,0.814426,0.814426
ORDERLINES.1001,orders_df.10001,ORDERLINES,orders_df,0.000314,7.867850185107462e-05,0.8,0.088843,0.814422,0.814422
ORDERS.2009/01/27,orders_df.2009/02/07,ORDERS,orders_df,0.0,0.0,0.8,0.088427,0.814421,0.814421
orderlines_df.2009/03/04,orderlines_df.2009/06/08,orderlines_df,orderlines_df,0.0,0.0,0.8,0.088415,0.814421,0.814421
custhist_df.10001,ORDERS.1001,custhist_df,ORDERS,0.000314,7.867850185107462e-05,0.8,0.088722,0.814416,0.814416
ORDERLINES.2009/03/04,orderlines_df.2009/02/07,ORDERLINES,orderlines_df,0.0,0.0,0.8,0.088234,0.814412,0.814412
ORDERLINES.2009/02/07,orderlines_df.2009/01/27,ORDERLINES,orderlines_df,0.0,0.0,0.8,0.088231,0.814412,0.814412
CUST_HIST.10001,ORDERS.11001,CUST_HIST,ORDERS,3e-06,7.517054316981653e-07,0.8,0.088216,0.814411,0.814411
ORDERLINES.10001,orders_df.1001,ORDERLINES,orders_df,0.000314,7.867850185107462e-05,0.8,0.088614,0.814411,0.814411
ORDERS.2009/08/16,orders_df.2009/05/12,ORDERS,orders_df,0.0,0.0,0.8,0.088177,0.814409,0.814409
ORDERS.2009/06/08,orders_df.2009/03/04,ORDERS,orders_df,0.0,0.0,0.8,0.087832,0.814392,0.814392
orderlines_df.2009/08/16,ORDERS.2009/09/12,orderlines_df,ORDERS,0.0,0.0,0.8,0.087801,0.81439,0.81439
orderlines_df.2009/02/07,orders_df.2009/06/08,orderlines_df,orders_df,0.0,0.0,0.8,0.087777,0.814389,0.814389
ORDERS.2009/03/04,orders_df.2009/02/07,ORDERS,orders_df,0.0,0.0,0.8,0.087419,0.814371,0.814371
orderlines_df.2009/08/16,ORDERS.2009/12/16,orderlines_df,ORDERS,0.0,0.0,0.8,0.087391,0.81437,0.81437
orderlines_df.2009/09/12,ORDERS.2009/08/16,orderlines_df,ORDERS,0.0,0.0,0.8,0.087378,0.814369,0.814369
ORDERLINES.10001,ORDERS.1001,ORDERLINES,ORDERS,0.000314,7.867850185107462e-05,0.8,0.087747,0.814368,0.814368
ORDERS.2009/03/04,orders_df.2009/06/08,ORDERS,orders_df,0.0,0.0,0.8,0.087094,0.814355,0.814355
orderlines_df.2009/02/07,ORDERS.2009/01/27,orderlines_df,ORDERS,0.0,0.0,0.8,0.087055,0.814353,0.814353
ORDERS.2009/02/07,orders_df.2009/03/04,ORDERS,orders_df,0.0,0.0,0.8,0.087012,0.814351,0.814351
orderlines_df.2009/01/27,ORDERS.2009/02/07,orderlines_df,ORDERS,0.0,0.0,0.8,0.086886,0.814344,0.814344
orderlines_df.2009/02/07,orders_df.2009/01/27,orderlines_df,orders_df,0.0,0.0,0.8,0.086866,0.814343,0.814343
orderlines_df.2009/08/16,orders_df.2009/09/12,orderlines_df,orders_df,0.0,0.0,0.8,0.086843,0.814342,0.814342
orderlines_df.2009/11/19,ORDERS.2009/12/16,orderlines_df,ORDERS,0.0,0.0,0.8,0.086831,0.814342,0.814342
CUST_HIST.10001,orders_df.1001,CUST_HIST,orders_df,0.000314,7.867850185107462e-05,0.8,0.08691,0.814326,0.814326
orderlines_df.2009/01/27,orderlines_df.2009/02/07,orderlines_df,orderlines_df,0.0,0.0,0.8,0.086497,0.814325,0.814325
orderlines_df.2009/02/07,orders_df.2009/07/04,orderlines_df,orders_df,0.0,0.0,0.8,0.086346,0.814317,0.814317
orderlines_df.2009/03/04,orders_df.2009/02/07,orderlines_df,orders_df,0.0,0.0,0.8,0.086279,0.814314,0.814314
orderlines_df.2009/03/04,ORDERS.2009/02/07,orderlines_df,ORDERS,0.0,0.0,0.8,0.086256,0.814313,0.814313
orderlines_df.2009/01/27,orders_df.2009/02/07,orderlines_df,orders_df,0.0,0.0,0.8,0.086178,0.814309,0.814309
orderlines_df.2009/03/04,orders_df.2009/06/08,orderlines_df,orders_df,0.0,0.0,0.8,0.085958,0.814298,0.814298
orderlines_df.2009/02/07,ORDERS.2009/03/04,orderlines_df,ORDERS,0.0,0.0,0.8,0.085861,0.814293,0.814293
ORDERS.2009/12/16,orders_df.2009/11/19,ORDERS,orders_df,0.0,0.0,0.8,0.085856,0.814293,0.814293
CUST_HIST.10001,ORDERS.1001,CUST_HIST,ORDERS,0.000314,7.867850185107462e-05,0.8,0.086059,0.814283,0.814283
orderlines_df.2009/02/07,orders_df.2009/03/04,orderlines_df,orders_df,0.0,0.0,0.8,0.085533,0.814277,0.814277
orderlines_df.2009/02/07,orderlines_df.2009/03/04,orderlines_df,orderlines_df,0.0,0.0,0.8,0.08546,0.814273,0.814273
orderlines_df.2009/03/04,ORDERS.2009/06/08,orderlines_df,ORDERS,0.0,0.0,0.8,0.085378,0.814269,0.814269
ORDERS.2009/08/16,orders_df.2009/09/12,ORDERS,orders_df,0.0,0.0,0.8,0.084556,0.814228,0.814228
custhist_df.5001,custhist_df.7001,custhist_df,custhist_df,2e-05,5.011369544654435e-06,0.75,0.156186,0.782808,0.782808
CUST_HIST.5001,custhist_df.7001,CUST_HIST,custhist_df,2e-05,5.011369544654435e-06,0.75,0.154955,0.782746,0.782746
CUST_HIST.7001,custhist_df.5001,CUST_HIST,custhist_df,2e-05,5.011369544654435e-06,0.75,0.151952,0.782596,0.782596
CUST_HIST.5001,CUST_HIST.7001,CUST_HIST,CUST_HIST,2e-05,5.011369544654435e-06,0.75,0.150754,0.782536,0.782536
custhist_df.3001,custhist_df.5001,custhist_df,custhist_df,4.6e-05,1.15261499527052e-05,0.75,0.147475,0.782371,0.782371
custhist_df.3001,custhist_df.7001,custhist_df,custhist_df,6.7e-05,1.678808797459236e-05,0.75,0.146752,0.782333,0.782333
CUST_HIST.5001,custhist_df.3001,CUST_HIST,custhist_df,4.6e-05,1.15261499527052e-05,0.75,0.146312,0.782313,0.782313
custhist_df.1001,custhist_df.5001,custhist_df,custhist_df,0.000279,6.990860514792937e-05,0.75,0.146276,0.782296,0.782296
CUST_HIST.3001,custhist_df.5001,CUST_HIST,custhist_df,4.6e-05,1.15261499527052e-05,0.75,0.145467,0.78227,0.78227
custhist_df.1001,custhist_df.7001,custhist_df,custhist_df,0.000299,7.49199746925838e-05,0.75,0.145558,0.782259,0.782259
CUST_HIST.5001,custhist_df.1001,CUST_HIST,custhist_df,0.000279,6.990860514792937e-05,0.75,0.145122,0.782239,0.782239
CUST_HIST.3001,custhist_df.7001,CUST_HIST,custhist_df,6.7e-05,1.678808797459236e-05,0.75,0.144753,0.782233,0.782233
CUST_HIST.3001,CUST_HIST.5001,CUST_HIST,CUST_HIST,4.6e-05,1.15261499527052e-05,0.75,0.14432,0.782213,0.782213
CUST_HIST.7001,custhist_df.3001,CUST_HIST,custhist_df,6.7e-05,1.678808797459236e-05,0.75,0.142773,0.782134,0.782134
CUST_HIST.7001,custhist_df.1001,CUST_HIST,custhist_df,0.000299,7.49199746925838e-05,0.75,0.141612,0.782062,0.782062
CUST_HIST.3001,CUST_HIST.7001,CUST_HIST,CUST_HIST,6.7e-05,1.678808797459236e-05,0.75,0.140829,0.782037,0.782037
custhist_df.5001,custhist_df.6001,custhist_df,custhist_df,1.2e-05,3.006821726792661e-06,0.75,0.14074,0.782036,0.782036
custhist_df.6001,custhist_df.7001,custhist_df,custhist_df,8e-06,2.004547817861774e-06,0.75,0.14005,0.782002,0.782002
CUST_HIST.9001,custhist_df.5001,CUST_HIST,custhist_df,3.1e-05,7.767622794214375e-06,0.75,0.139826,0.781989,0.781989
CUST_HIST.5001,custhist_df.6001,CUST_HIST,custhist_df,1.2e-05,3.006821726792661e-06,0.75,0.13963,0.781981,0.781981
CUST_HIST.9001,custhist_df.7001,CUST_HIST,custhist_df,1.1e-05,2.756253249559939e-06,0.75,0.13914,0.781956,0.781956
CUST_HIST.5001,CUST_HIST.9001,CUST_HIST,CUST_HIST,3.1e-05,7.767622794214375e-06,0.75,0.138723,0.781934,0.781934
custhist_df.1001,custhist_df.3001,custhist_df,custhist_df,0.000232,5.813188671799145e-05,0.75,0.13744,0.781857,0.781857
CUST_HIST.8001,custhist_df.5001,CUST_HIST,custhist_df,2.6e-05,6.514780408050765e-06,0.75,0.13681,0.781839,0.781839
CUST_HIST.7001,custhist_df.6001,CUST_HIST,custhist_df,8e-06,2.004547817861774e-06,0.75,0.136253,0.781812,0.781812
CUST_HIST.8001,custhist_df.7001,CUST_HIST,custhist_df,6e-06,1.5034108633963305e-06,0.75,0.136139,0.781807,0.781807
CUST_HIST.5001,CUST_HIST.8001,CUST_HIST,CUST_HIST,2.6e-05,6.514780408050765e-06,0.75,0.135731,0.781785,0.781785
CUST_HIST.7001,CUST_HIST.9001,CUST_HIST,CUST_HIST,1.1e-05,2.756253249559939e-06,0.75,0.135368,0.781768,0.781768
CUST_HIST.6001,custhist_df.5001,CUST_HIST,custhist_df,1.2e-05,3.006821726792661e-06,0.75,0.135358,0.781767,0.781767
CUST_HIST.3001,custhist_df.1001,CUST_HIST,custhist_df,0.000232,5.813188671799145e-05,0.75,0.135568,0.781764,0.781764
custhist_df.5001,custhist_df.9001,custhist_df,custhist_df,3.1e-05,7.767622794214375e-06,0.75,0.134753,0.781736,0.781736
CUST_HIST.6001,custhist_df.7001,CUST_HIST,custhist_df,8e-06,2.004547817861774e-06,0.75,0.134694,0.781734,0.781734
CUST_HIST.5001,CUST_HIST.6001,CUST_HIST,CUST_HIST,1.2e-05,3.006821726792661e-06,0.75,0.134291,0.781714,0.781714
custhist_df.7001,custhist_df.9001,custhist_df,custhist_df,1.1e-05,2.756253249559939e-06,0.75,0.134092,0.781704,0.781704
CUST_HIST.5001,custhist_df.9001,CUST_HIST,custhist_df,3.1e-05,7.767622794214375e-06,0.75,0.13369,0.781683,0.781683
CUST_HIST.7001,CUST_HIST.8001,CUST_HIST,CUST_HIST,6e-06,1.5034108633963305e-06,0.75,0.132449,0.781622,0.781622
custhist_df.3001,custhist_df.6001,custhist_df,custhist_df,5.8e-05,1.4532971679497862e-05,0.75,0.132238,0.781608,0.781608
CUST_HIST.9001,custhist_df.3001,CUST_HIST,custhist_df,7.8e-05,1.9544341224152295e-05,0.75,0.131379,0.781564,0.781564
CUST_HIST.6001,CUST_HIST.7001,CUST_HIST,CUST_HIST,8e-06,2.004547817861774e-06,0.75,0.131043,0.781552,0.781552
custhist_df.1001,custhist_df.6001,custhist_df,custhist_df,0.00029,7.266485839748931e-05,0.75,0.131163,0.78154,0.78154
CUST_HIST.7001,custhist_df.9001,CUST_HIST,custhist_df,1.1e-05,2.756253249559939e-06,0.75,0.130457,0.781522,0.781522
CUST_HIST.3001,custhist_df.6001,CUST_HIST,custhist_df,5.8e-05,1.4532971679497862e-05,0.75,0.130437,0.781518,0.781518
CUST_HIST.1001,custhist_df.5001,CUST_HIST,custhist_df,0.000279,6.990860514792937e-05,0.75,0.130525,0.781509,0.781509
CUST_HIST.9001,custhist_df.1001,CUST_HIST,custhist_df,0.00031,7.767622794214374e-05,0.75,0.130311,0.781496,0.781496
CUST_HIST.1001,custhist_df.7001,CUST_HIST,custhist_df,0.000299,7.49199746925838e-05,0.75,0.129885,0.781476,0.781476
CUST_HIST.3001,CUST_HIST.9001,CUST_HIST,CUST_HIST,7.8e-05,1.9544341224152295e-05,0.75,0.12959,0.781475,0.781475
CUST_HIST.1001,CUST_HIST.5001,CUST_HIST,CUST_HIST,0.000279,6.990860514792937e-05,0.75,0.129496,0.781457,0.781457
custhist_df.4001,custhist_df.5001,custhist_df,custhist_df,1.7e-05,4.25966411295627e-06,0.75,0.128895,0.781444,0.781444
CUST_HIST.4001,custhist_df.5001,CUST_HIST,custhist_df,1.7e-05,4.25966411295627e-06,0.75,0.128778,0.781438,0.781438
CUST_HIST.8001,custhist_df.3001,CUST_HIST,custhist_df,7.3e-05,1.8291498837988686e-05,0.75,0.128546,0.781423,0.781423
custhist_df.4001,custhist_df.7001,custhist_df,custhist_df,3.7e-05,9.271033657610703e-06,0.75,0.128263,0.781411,0.781411
CUST_HIST.4001,custhist_df.7001,CUST_HIST,custhist_df,3.7e-05,9.271033657610703e-06,0.75,0.128146,0.781405,0.781405
custhist_df.5001,custhist_df.8001,custhist_df,custhist_df,2.6e-05,6.514780408050765e-06,0.75,0.127893,0.781393,0.781393
CUST_HIST.5001,custhist_df.4001,CUST_HIST,custhist_df,1.7e-05,4.25966411295627e-06,0.75,0.127879,0.781393,0.781393
CUST_HIST.4001,CUST_HIST.5001,CUST_HIST,CUST_HIST,1.7e-05,4.25966411295627e-06,0.75,0.127762,0.781387,0.781387
custhist_df.2001,custhist_df.5001,custhist_df,custhist_df,0.000105,2.6309690109435785e-05,0.75,0.127605,0.781374,0.781374
custhist_df.5001,ORDERLINES.7001,custhist_df,ORDERLINES,2e-05,5.011369544654435e-06,0.75,0.127502,0.781374,0.781374
custhist_df.7001,custhist_df.8001,custhist_df,custhist_df,6e-06,1.5034108633963305e-06,0.75,0.127265,0.781363,0.781363
CUST_HIST.8001,custhist_df.1001,CUST_HIST,custhist_df,0.000305,7.642338555598012e-05,0.75,0.127501,0.781356,0.781356
CUST_HIST.6001,custhist_df.3001,CUST_HIST,custhist_df,5.8e-05,1.4532971679497862e-05,0.75,0.127182,0.781355,0.781355
CUST_HIST.5001,custhist_df.8001,CUST_HIST,custhist_df,2.6e-05,6.514780408050765e-06,0.75,0.126884,0.781343,0.781343
custhist_df.2001,custhist_df.7001,custhist_df,custhist_df,0.000125,3.132105965409022e-05,0.75,0.126979,0.781341,0.781341
CUST_HIST.3001,CUST_HIST.8001,CUST_HIST,CUST_HIST,7.3e-05,1.8291498837988686e-05,0.75,0.126795,0.781335,0.781335
custhist_df.3001,custhist_df.9001,custhist_df,custhist_df,7.8e-05,1.9544341224152295e-05,0.75,0.126613,0.781326,0.781326
CUST_HIST.5001,ORDERLINES.7001,CUST_HIST,ORDERLINES,2e-05,5.011369544654435e-06,0.75,0.126496,0.781324,0.781324
CUST_HIST.5001,custhist_df.2001,CUST_HIST,custhist_df,0.000105,2.6309690109435785e-05,0.75,0.126598,0.781323,0.781323
CUST_HIST.1001,CUST_HIST.7001,CUST_HIST,CUST_HIST,0.000299,7.49199746925838e-05,0.75,0.126364,0.781299,0.781299
CUST_HIST.6001,custhist_df.1001,CUST_HIST,custhist_df,0.00029,7.266485839748931e-05,0.75,0.126147,0.781289,0.781289
CUST_HIST.3001,CUST_HIST.6001,CUST_HIST,CUST_HIST,5.8e-05,1.4532971679497862e-05,0.75,0.12545,0.781269,0.781269
CUST_HIST.9001,custhist_df.6001,CUST_HIST,custhist_df,2e-05,5.011369544654435e-06,0.75,0.125379,0.781268,0.781268
custhist_df.1001,custhist_df.9001,custhist_df,custhist_df,0.00031,7.767622794214374e-05,0.75,0.125583,0.78126,0.78126
CUST_HIST.3001,custhist_df.9001,CUST_HIST,custhist_df,7.8e-05,1.9544341224152295e-05,0.75,0.124889,0.78124,0.78124
CUST_HIST.7001,custhist_df.4001,CUST_HIST,custhist_df,3.7e-05,9.271033657610703e-06,0.75,0.124786,0.781237,0.781237
CUST_HIST.4001,CUST_HIST.7001,CUST_HIST,CUST_HIST,3.7e-05,9.271033657610703e-06,0.75,0.124672,0.781231,0.781231
CUST_HIST.2001,custhist_df.5001,CUST_HIST,custhist_df,0.000105,2.6309690109435785e-05,0.75,0.123989,0.781193,0.781193
CUST_HIST.7001,custhist_df.8001,CUST_HIST,custhist_df,6e-06,1.5034108633963305e-06,0.75,0.123815,0.78119,0.78119
custhist_df.5001,ORDERLINES.8001,custhist_df,ORDERLINES,2.6e-05,6.514780408050765e-06,0.75,0.12341,0.781169,0.781169
CUST_HIST.7001,custhist_df.2001,CUST_HIST,custhist_df,0.000125,3.132105965409022e-05,0.75,0.123537,0.781169,0.781169
CUST_HIST.2001,custhist_df.7001,CUST_HIST,custhist_df,0.000125,3.132105965409022e-05,0.75,0.123381,0.781161,0.781161
CUST_HIST.2001,CUST_HIST.5001,CUST_HIST,CUST_HIST,0.000105,2.6309690109435785e-05,0.75,0.123011,0.781144,0.781144
custhist_df.7001,ORDERLINES.8001,custhist_df,ORDERLINES,6e-06,1.5034108633963305e-06,0.75,0.122804,0.78114,0.78114
CUST_HIST.8001,custhist_df.6001,CUST_HIST,custhist_df,1.5e-05,3.7585271584908265e-06,0.75,0.122675,0.781133,0.781133
CUST_HIST.5001,ORDERLINES.8001,CUST_HIST,ORDERLINES,2.6e-05,6.514780408050765e-06,0.75,0.122436,0.78112,0.78112
CUST_HIST.1001,custhist_df.3001,CUST_HIST,custhist_df,0.000232,5.813188671799145e-05,0.75,0.12264,0.781117,0.781117
CUST_HIST.8001,CUST_HIST.9001,CUST_HIST,CUST_HIST,5e-06,1.2528423861636088e-06,0.75,0.121878,0.781094,0.781094
custhist_df.5001,ORDERLINES.4001,custhist_df,ORDERLINES,1.7e-05,4.25966411295627e-06,0.75,0.121706,0.781084,0.781084
custhist_df.3001,custhist_df.4001,custhist_df,custhist_df,2.9e-05,7.266485839748931e-06,0.75,0.121109,0.781054,0.781054
custhist_df.7001,ORDERLINES.4001,custhist_df,ORDERLINES,3.7e-05,9.271033657610703e-06,0.75,0.121109,0.781053,0.781053
CUST_HIST.4001,custhist_df.3001,CUST_HIST,custhist_df,2.9e-05,7.266485839748931e-06,0.75,0.120999,0.781048,0.781048
custhist_df.6001,custhist_df.9001,custhist_df,custhist_df,2e-05,5.011369544654435e-06,0.75,0.120831,0.78104,0.78104
CUST_HIST.5001,ORDERLINES.4001,CUST_HIST,ORDERLINES,1.7e-05,4.25966411295627e-06,0.75,0.120746,0.781036,0.781036
CUST_HIST.1001,CUST_HIST.3001,CUST_HIST,CUST_HIST,0.000232,5.813188671799145e-05,0.75,0.12097,0.781034,0.781034
CUST_HIST.6001,CUST_HIST.9001,CUST_HIST,CUST_HIST,2e-05,5.011369544654435e-06,0.75,0.120585,0.781028,0.781028
custhist_df.5001,ORDERLINES.3001,custhist_df,ORDERLINES,4.6e-05,1.15261499527052e-05,0.75,0.120544,0.781024,0.781024
custhist_df.3001,custhist_df.8001,custhist_df,custhist_df,7.3e-05,1.8291498837988686e-05,0.75,0.120167,0.781004,0.781004
CUST_HIST.2001,CUST_HIST.7001,CUST_HIST,CUST_HIST,0.000125,3.132105965409022e-05,0.75,0.120036,0.780994,0.780994
custhist_df.7001,ORDERLINES.3001,custhist_df,ORDERLINES,6.7e-05,1.678808797459236e-05,0.75,0.119952,0.780993,0.780993
custhist_df.2001,custhist_df.3001,custhist_df,custhist_df,5.8e-05,1.4532971679497862e-05,0.75,0.119896,0.780991,0.780991
custhist_df.1001,custhist_df.4001,custhist_df,custhist_df,0.000261,6.539837255774038e-05,0.75,0.120124,0.78099,0.78099
custhist_df.3001,ORDERLINES.7001,custhist_df,ORDERLINES,6.7e-05,1.678808797459236e-05,0.75,0.1198,0.780986,0.780986
CUST_HIST.4001,custhist_df.1001,CUST_HIST,custhist_df,0.000261,6.539837255774038e-05,0.75,0.120015,0.780984,0.780984
CUST_HIST.5001,ORDERLINES.3001,CUST_HIST,ORDERLINES,4.6e-05,1.15261499527052e-05,0.75,0.119593,0.780977,0.780977
custhist_df.5001,ORDERLINES.6001,custhist_df,ORDERLINES,1.2e-05,3.006821726792661e-06,0.75,0.119499,0.780974,0.780974
CUST_HIST.7001,ORDERLINES.8001,CUST_HIST,ORDERLINES,6e-06,1.5034108633963305e-06,0.75,0.119475,0.780973,0.780973
CUST_HIST.3001,custhist_df.4001,CUST_HIST,custhist_df,2.9e-05,7.266485839748931e-06,0.75,0.11946,0.780971,0.780971
custhist_df.5001,orderlines_df.6001,custhist_df,orderlines_df,1.2e-05,3.006821726792661e-06,0.75,0.119368,0.780968,0.780968
CUST_HIST.3001,CUST_HIST.4001,CUST_HIST,CUST_HIST,2.9e-05,7.266485839748931e-06,0.75,0.119351,0.780966,0.780966
custhist_df.5001,ORDERLINES.2001,custhist_df,ORDERLINES,0.000105,2.6309690109435785e-05,0.75,0.119226,0.780955,0.780955
custhist_df.5001,orders_df.7001,custhist_df,orders_df,2e-05,5.011369544654435e-06,0.75,0.119069,0.780952,0.780952
custhist_df.7001,ORDERLINES.6001,custhist_df,ORDERLINES,8e-06,2.004547817861774e-06,0.75,0.118913,0.780945,0.780945
custhist_df.1001,custhist_df.8001,custhist_df,custhist_df,0.000305,7.642338555598012e-05,0.75,0.11919,0.78094,0.78094
custhist_df.7001,orderlines_df.6001,custhist_df,orderlines_df,8e-06,2.004547817861774e-06,0.75,0.118783,0.780939,0.780939
custhist_df.5001,ORDERLINES.1001,custhist_df,ORDERLINES,0.000279,6.990860514792937e-05,0.75,0.119128,0.780939,0.780939
custhist_df.1001,custhist_df.2001,custhist_df,custhist_df,0.000174,4.359891503849358e-05,0.75,0.118921,0.780935,0.780935
CUST_HIST.5001,ORDERLINES.6001,CUST_HIST,ORDERLINES,1.2e-05,3.006821726792661e-06,0.75,0.118557,0.780927,0.780927
custhist_df.7001,ORDERLINES.2001,custhist_df,ORDERLINES,0.000125,3.132105965409022e-05,0.75,0.118642,0.780924,0.780924
