col_i,col_j,table_i,table_j,P_stat,P_stat_norm,P_name,P_sem,Sim_attr,weight
lineitem.l_linenumber,lineitem.l_discount,lineitem,lineitem,0.039465,0.012315278622061838,0.333333,0.099792,0.627791,0.627791
lineitem.l_suppkey,part.p_size,lineitem,part,0.041507,0.012952496383274312,0.333333,0.112841,0.627505,0.627505
orders.o_custkey,part.p_size,orders,part,0.044663,0.013937344206186442,0.333333,0.116081,0.627061,0.627061
lineitem.l_suppkey,lineitem.l_shipmode,lineitem,lineitem,0.307424,0.09593341480067752,0.4,0.147987,0.62683,0.62683
lineitem.l_comment,part.p_name,lineitem,part,0.048853,0.015244857633943672,0.333333,0.045606,0.626473,0.626473
lineitem.l_commitdate,lineitem.l_shipmode,lineitem,lineitem,0.048957,0.015277311427854592,0.333333,0.106884,0.626458,0.626458
part.p_mfgr,part.p_type,part,part,0.051143,0.01595946521140526,0.333333,0.106966,0.626151,0.626151
part.p_brand,part.p_comment,part,part,0.060465,0.01886844854638209,0.333333,0.084284,0.624842,0.624842
lineitem.l_tax,supplier.s_acctbal,lineitem,supplier,0.061973,0.01933902855809042,0.333333,0.103636,0.624631,0.624631
part.p_comment,region.r_name,part,region,0.063644,0.019860473650639903,0.333333,0.043452,0.624396,0.624396
nation.n_name,part.p_comment,nation,part,0.064604,0.02016004713289454,0.333333,0.038183,0.624261,0.624261
customer.c_name,customer.c_mktsegment,customer,customer,0.068636,0.02141825575836403,0.333333,0.169314,0.623695,0.623695
lineitem.l_partkey,lineitem.l_tax,lineitem,lineitem,0.069552,0.021704098789348664,0.333333,0.104658,0.623566,0.623566
lineitem.l_comment,supplier.s_name,lineitem,supplier,0.082994,0.025898751652334986,0.333333,0.052811,0.621679,0.621679
customer.c_name,lineitem.l_comment,customer,lineitem,0.082994,0.025898751652334986,0.333333,0.062972,0.621679,0.621679
supplier.s_name,supplier.s_address,supplier,supplier,0.084346,0.02632065097317694,0.333333,0.093821,0.621489,0.621489
customer.c_address,customer.c_phone,customer,customer,0.090913,0.028369920825225083,0.333333,0.094985,0.620567,0.620567
customer.c_name,supplier.s_nationkey,customer,supplier,0.20966,0.06542560030157064,0.363636,0.077798,0.620558,0.620558
customer.c_name,customer.c_address,customer,customer,0.091023,0.028404246953400096,0.333333,0.109661,0.620551,0.620551
nation.n_name,part.p_type,nation,part,0.097224,0.03033930441533866,0.333333,0.042294,0.61968,0.61968
part.p_type,region.r_name,part,region,0.097237,0.030343361139577526,0.333333,0.046173,0.619679,0.619679
supplier.s_address,supplier.s_phone,supplier,supplier,0.09829,0.030671955802925584,0.333333,0.065634,0.619531,0.619531
partsupp.ps_suppkey,partsupp.ps_availqty,partsupp,partsupp,0.218213,0.06809461279503307,0.363636,0.116374,0.619357,0.619357
customer.c_phone,supplier.s_nationkey,customer,supplier,0.220917,0.06893841143671697,0.363636,0.074811,0.618978,0.618978
lineitem.l_comment,orders.o_clerk,lineitem,orders,0.103965,0.032442871961045464,0.333333,0.09191,0.618734,0.618734
part.p_name,supplier.s_comment,part,supplier,0.105521,0.03292843064686652,0.333333,0.056612,0.618515,0.618515
partsupp.ps_partkey,partsupp.ps_supplycost,partsupp,partsupp,0.008465,0.002641551590922424,0.307692,0.107731,0.618042,0.618042
part.p_name,supplier.s_nationkey,part,supplier,0.231478,0.07223403179722869,0.363636,0.06003,0.617494,0.617494
supplier.s_address,supplier.s_acctbal,supplier,supplier,0.114947,0.035869867775754266,0.333333,0.081006,0.617192,0.617192
customer.c_name,nation.n_nationkey,customer,nation,0.237238,0.07403147269075654,0.363636,0.065875,0.616686,0.616686
nation.n_nationkey,supplier.s_name,nation,supplier,0.237238,0.07403147269075654,0.363636,0.064113,0.616686,0.616686
supplier.s_address,supplier.s_comment,supplier,supplier,0.126278,0.03940577103349106,0.333333,0.063681,0.615601,0.615601
part.p_type,part.p_retailprice,part,part,0.330139,0.10302176026881726,0.384615,0.07449,0.615178,0.615178
customer.c_phone,nation.n_nationkey,customer,nation,0.248495,0.07754428382590287,0.363636,0.062084,0.615105,0.615105
customer.c_phone,nation.n_regionkey,customer,nation,0.248495,0.07754428382590287,0.363636,0.0609,0.615105,0.615105
region.r_regionkey,supplier.s_phone,region,supplier,0.248495,0.07754428382590287,0.363636,0.072362,0.615105,0.615105
customer.c_phone,region.r_regionkey,customer,region,0.248495,0.07754428382590287,0.363636,0.061343,0.615105,0.615105
nation.n_nationkey,supplier.s_phone,nation,supplier,0.248495,0.07754428382590287,0.363636,0.073673,0.615105,0.615105
nation.n_regionkey,supplier.s_phone,nation,supplier,0.248495,0.07754428382590287,0.363636,0.072268,0.615105,0.615105
orders.o_orderkey,partsupp.ps_partkey,orders,partsupp,0.0,0.0,0.3,0.125522,0.615,0.615
lineitem.l_orderkey,partsupp.ps_partkey,lineitem,partsupp,0.0,0.0,0.3,0.119614,0.615,0.615
region.r_name,region.r_comment,region,region,0.568306,0.1773431327147973,0.444444,0.133941,0.61464,0.61464
nation.n_nationkey,part.p_name,nation,part,0.259056,0.0808399041864146,0.363636,0.049818,0.613622,0.613622
customer.c_nationkey,supplier.s_name,customer,supplier,0.260835,0.08139505129571771,0.363636,0.078669,0.613372,0.613372
nation.n_name,nation.n_comment,nation,nation,0.577964,0.18035696676856325,0.444444,0.06819,0.613284,0.613284
lineitem.l_quantity,partsupp.ps_partkey,lineitem,partsupp,0.014703,0.00458815511415622,0.3,0.115706,0.612935,0.612935
lineitem.l_orderkey,lineitem.l_quantity,lineitem,lineitem,0.014703,0.00458815511415622,0.3,0.135428,0.612935,0.612935
lineitem.l_quantity,supplier.s_suppkey,lineitem,supplier,0.014703,0.00458815511415622,0.3,0.124033,0.612935,0.612935
part.p_size,part.p_container,part,part,0.264004,0.08238395584286871,0.363636,0.098163,0.612927,0.612927
lineitem.l_shipmode,nation.n_name,lineitem,nation,0.015197,0.004742310635233087,0.3,0.071141,0.612866,0.612866
lineitem.l_shipmode,region.r_name,lineitem,region,0.018876,0.005890363594831858,0.3,0.077665,0.612349,0.612349
region.r_name,supplier.s_nationkey,region,supplier,0.268692,0.08384687301454553,0.363636,0.092389,0.612269,0.612269
lineitem.l_comment,region.r_name,lineitem,region,0.151741,0.047351645594584706,0.333333,0.042461,0.612025,0.612025
orders.o_custkey,part.p_container,orders,part,0.271787,0.08481268543910607,0.363636,0.11485,0.611834,0.611834
customer.c_nationkey,supplier.s_phone,customer,supplier,0.272092,0.08490786243086405,0.363636,0.094563,0.611791,0.611791
part.p_container,supplier.s_comment,part,supplier,0.272774,0.08512068442554913,0.363636,0.068791,0.611695,0.611695
part.p_name,part.p_mfgr,part,part,0.154145,0.048101827523064036,0.333333,0.093787,0.611687,0.611687
nation.n_name,supplier.s_nationkey,nation,supplier,0.273988,0.08549952005831697,0.363636,0.066744,0.611525,0.611525
lineitem.l_comment,nation.n_name,lineitem,nation,0.157037,0.049004292638356144,0.333333,0.038894,0.611281,0.611281
customer.c_nationkey,part.p_name,customer,part,0.282653,0.08820348279137577,0.363636,0.061128,0.610308,0.610308
lineitem.l_shipdate,nation.n_name,lineitem,nation,0.03376,0.010535000792621504,0.3,0.054629,0.610259,0.610259
customer.c_phone,lineitem.l_shipdate,customer,lineitem,0.034952,0.010906971199754348,0.3,0.071776,0.610092,0.610092
lineitem.l_shipdate,supplier.s_phone,lineitem,supplier,0.034952,0.010906971199754348,0.3,0.085174,0.610092,0.610092
customer.c_custkey,part.p_container,customer,part,0.285425,0.08906850122138604,0.363636,0.100832,0.609919,0.609919
part.p_partkey,part.p_container,part,part,0.285425,0.08906850122138604,0.363636,0.128904,0.609919,0.609919
part.p_size,partsupp.ps_partkey,part,partsupp,0.036806,0.011485522487358622,0.3,0.114999,0.609832,0.609832
orders.o_comment,part.p_name,orders,part,0.169457,0.05288002456502554,0.333333,0.044098,0.609537,0.609537
lineitem.l_shipdate,region.r_name,lineitem,region,0.042393,0.013228977742938491,0.3,0.059639,0.609047,0.609047
nation.n_nationkey,region.r_name,nation,region,0.296271,0.09245305745944211,0.363636,0.146019,0.608396,0.608396
partsupp.ps_availqty,partsupp.ps_supplycost,partsupp,partsupp,0.084472,0.026359969992722863,0.307692,0.108989,0.607369,0.607369
customer.c_name,lineitem.l_shipdate,customer,lineitem,0.055923,0.01745109150846482,0.3,0.070114,0.607147,0.607147
lineitem.l_shipdate,supplier.s_name,lineitem,supplier,0.055923,0.01745109150846482,0.3,0.074123,0.607147,0.607147
customer.c_acctbal,lineitem.l_tax,customer,lineitem,0.191142,0.059646952651162904,0.333333,0.100061,0.606492,0.606492
lineitem.l_tax,part.p_type,lineitem,part,0.192457,0.06005730591070962,0.333333,0.070389,0.606307,0.606307
lineitem.l_quantity,lineitem.l_tax,lineitem,lineitem,0.062405,0.019473836625105007,0.3,0.11036,0.606237,0.606237
orders.o_clerk,part.p_mfgr,orders,part,0.00699,0.002181269417666597,0.285714,0.079028,0.606161,0.606161
lineitem.l_receiptdate,part.p_retailprice,lineitem,part,0.39953,0.12467561808874614,0.384615,0.090084,0.605434,0.605434
partsupp.ps_partkey,supplier.s_acctbal,partsupp,supplier,0.068237,0.021293745529801945,0.3,0.112181,0.605418,0.605418
customer.c_nationkey,region.r_name,customer,region,0.319868,0.0998166360644033,0.363636,0.105337,0.605082,0.605082
part.p_partkey,part.p_type,part,part,0.202778,0.06327803290065769,0.333333,0.121333,0.604858,0.604858
part.p_type,supplier.s_suppkey,part,supplier,0.202778,0.06327803290065769,0.333333,0.084897,0.604858,0.604858
customer.c_name,supplier.s_comment,customer,supplier,0.203596,0.06353329447199549,0.333333,0.065691,0.604743,0.604743
part.p_size,part.p_comment,part,part,0.204265,0.0637420597424417,0.333333,0.087253,0.604649,0.604649
customer.c_name,part.p_size,customer,part,0.20454,0.06382787506287922,0.333333,0.076547,0.604611,0.604611
part.p_size,supplier.s_name,part,supplier,0.20454,0.06382787506287922,0.333333,0.076015,0.604611,0.604611
lineitem.l_suppkey,part.p_type,lineitem,part,0.206333,0.06438739095213189,0.333333,0.093859,0.604359,0.604359
customer.c_nationkey,nation.n_name,customer,nation,0.325163,0.10146897105246404,0.363636,0.071326,0.604339,0.604339
customer.c_name,supplier.s_phone,customer,supplier,0.020971,0.0065441203087104735,0.285714,0.090541,0.604198,0.604198
customer.c_phone,supplier.s_name,customer,supplier,0.020971,0.0065441203087104735,0.285714,0.062927,0.604198,0.604198
nation.n_name,part.p_brand,nation,part,0.022654,0.0070693100697881385,0.285714,0.037301,0.603962,0.603962
lineitem.l_shipdate,part.p_type,lineitem,part,0.079105,0.02468516699349301,0.3,0.077864,0.603892,0.603892
part.p_container,part.p_retailprice,part,part,0.412786,0.12881222858954564,0.384615,0.08975,0.603573,0.603573
lineitem.l_tax,supplier.s_name,lineitem,supplier,0.215639,0.06729138139573781,0.333333,0.058369,0.603052,0.603052
customer.c_name,lineitem.l_tax,customer,lineitem,0.215639,0.06729138139573781,0.333333,0.060808,0.603052,0.603052
part.p_brand,region.r_name,part,region,0.034161,0.010660135132604952,0.285714,0.044309,0.602346,0.602346
lineitem.l_orderkey,orders.o_orderstatus,lineitem,orders,0.722892,0.22558257680627206,0.461538,0.177688,0.602334,0.602334
part.p_mfgr,part.p_size,part,part,0.222787,0.06952195561569216,0.333333,0.113677,0.602048,0.602048
supplier.s_phone,supplier.s_comment,supplier,supplier,0.224567,0.07007741478070596,0.333333,0.059299,0.601798,0.601798
orders.o_clerk,supplier.s_comment,orders,supplier,0.224567,0.07007741478070596,0.333333,0.083531,0.601798,0.601798
customer.c_custkey,customer.c_name,customer,customer,0.22596,0.07051210838568588,0.333333,0.157642,0.601603,0.601603
supplier.s_suppkey,supplier.s_name,supplier,supplier,0.22596,0.07051210838568588,0.333333,0.114787,0.601603,0.601603
customer.c_name,lineitem.l_linenumber,customer,lineitem,0.22596,0.07051210838568588,0.333333,0.079039,0.601603,0.601603
part.p_partkey,supplier.s_name,part,supplier,0.22596,0.07051210838568588,0.333333,0.09982,0.601603,0.601603
customer.c_name,part.p_partkey,customer,part,0.22596,0.07051210838568588,0.333333,0.074022,0.601603,0.601603
lineitem.l_linenumber,supplier.s_name,lineitem,supplier,0.22596,0.07051210838568588,0.333333,0.075842,0.601603,0.601603
part.p_mfgr,part.p_brand,part,part,0.041942,0.013088240617420947,0.285714,0.109809,0.601253,0.601253
customer.c_phone,part.p_type,customer,part,0.044153,0.013778195793738663,0.285714,0.056578,0.600943,0.600943
part.p_type,supplier.s_phone,part,supplier,0.044153,0.013778195793738663,0.285714,0.065942,0.600943,0.600943
orders.o_orderdate,orders.o_comment,orders,orders,0.351564,0.10970755387017732,0.363636,0.125915,0.600631,0.600631
customer.c_mktsegment,region.r_comment,customer,region,0.560903,0.17503298428861908,0.416667,0.062179,0.600402,0.600402
lineitem.l_shipmode,supplier.s_name,lineitem,supplier,0.10488,0.032728402936319415,0.3,0.096526,0.600272,0.600272
customer.c_name,lineitem.l_shipmode,customer,lineitem,0.10488,0.032728402936319415,0.3,0.091306,0.600272,0.600272
part.p_brand,supplier.s_phone,part,supplier,0.048933,0.015269822090798224,0.285714,0.058157,0.600271,0.600271
customer.c_phone,part.p_brand,customer,part,0.048933,0.015269822090798224,0.285714,0.063886,0.600271,0.600271
supplier.s_suppkey,supplier.s_phone,supplier,supplier,0.237217,0.07402491952083222,0.333333,0.092867,0.600022,0.600022
customer.c_phone,part.p_partkey,customer,part,0.237217,0.07402491952083222,0.333333,0.06992,0.600022,0.600022
part.p_partkey,supplier.s_phone,part,supplier,0.237217,0.07402491952083222,0.333333,0.082972,0.600022,0.600022
customer.c_custkey,orders.o_clerk,customer,orders,0.237217,0.07402491952083222,0.333333,0.120038,0.600022,0.600022
customer.c_custkey,customer.c_phone,customer,customer,0.237217,0.07402491952083222,0.333333,0.136544,0.600022,0.600022
