col_i,col_j,table_i,table_j,P_stat,P_stat_norm,P_name,P_sem,Sim_attr,weight
StockItemStockGroups.StockItemID,StockItemTransactions.StockItemID,StockItemStockGroups,StockItemTransactions,0.049944,0.007272229559231017,1.0,0.075647,0.998909,0.998909
StockItems.StockItemID,StockItemTransactions.StockItemID,StockItems,StockItemTransactions,0.049944,0.007272229559231017,1.0,0.060804,0.998909,0.998909
StockItemHoldings.StockItemID,StockItemTransactions.StockItemID,StockItemHoldings,StockItemTransactions,0.049944,0.007272229559231017,1.0,0.060635,0.998909,0.998909
InvoiceLines.StockItemID,StockItems.StockItemID,InvoiceLines,StockItems,0.049944,0.007272229559231017,1.0,0.051455,0.998909,0.998909
InvoiceLines.StockItemID,StockItemStockGroups.StockItemID,InvoiceLines,StockItemStockGroups,0.049944,0.007272229559231017,1.0,0.064016,0.998909,0.998909
InvoiceLines.StockItemID,StockItemHoldings.StockItemID,InvoiceLines,StockItemHoldings,0.049944,0.007272229559231017,1.0,0.051312,0.998909,0.998909
InvoiceLines.StockItemID,OrderLines.StockItemID,InvoiceLines,OrderLines,0.051567,0.007508550810525105,1.0,0.043705,0.998874,0.998874
OrderLines.StockItemID,StockItemTransactions.StockItemID,OrderLines,StockItemTransactions,0.051567,0.007508550810525105,1.0,0.051646,0.998874,0.998874
Invoices.OrderID,OrderLines.OrderID,Invoices,OrderLines,0.053892,0.007847088647406655,1.0,0.046943,0.998823,0.998823
OrderLines.OrderID,Orders.OrderID,OrderLines,Orders,0.053892,0.007847088647406655,1.0,0.057673,0.998823,0.998823
OrderLines.UnitPrice,StockItems.UnitPrice,OrderLines,StockItems,0.05524,0.008043367788962065,1.0,0.034235,0.998793,0.998793
Colors.ColorID,StockItems.ColorID,Colors,StockItems,0.056328,0.008201788935855452,1.0,0.184141,0.99877,0.99877
CustomerTransactions.TransactionTypeID,SupplierTransactions.TransactionTypeID,CustomerTransactions,SupplierTransactions,0.05947,0.00865928824057882,1.0,0.080071,0.998701,0.998701
Customers.PostalPostalCode,Suppliers.PostalPostalCode,Customers,Suppliers,0.061792,0.008997389254445038,1.0,0.062597,0.99865,0.99865
Customers.DeliveryPostalCode,Suppliers.DeliveryPostalCode,Customers,Suppliers,0.061792,0.008997389254445038,1.0,0.06573,0.99865,0.99865
InvoiceLines.UnitPrice,OrderLines.UnitPrice,InvoiceLines,OrderLines,0.064169,0.009343498690258993,1.0,0.032863,0.998598,0.998598
ColdRoomTemperatures.Temperature,VehicleTemperatures.Temperature,ColdRoomTemperatures,VehicleTemperatures,0.064229,0.009352235150565612,1.0,0.124583,0.998597,0.998597
InvoiceLines.LastEditedBy,StateProvinces.LastEditedBy,InvoiceLines,StateProvinces,0.068121,0.009918940209121738,1.0,0.045071,0.998512,0.998512
Cities.LastEditedBy,InvoiceLines.LastEditedBy,Cities,InvoiceLines,0.068121,0.009918940209121738,1.0,0.039596,0.998512,0.998512
Customers.LastEditedBy,InvoiceLines.LastEditedBy,Customers,InvoiceLines,0.068121,0.009918940209121738,1.0,0.077069,0.998512,0.998512
Cities.LastEditedBy,SupplierTransactions.LastEditedBy,Cities,SupplierTransactions,0.070286,0.010234180818518967,1.0,0.052707,0.998465,0.998465
StateProvinces.LastEditedBy,SupplierTransactions.LastEditedBy,StateProvinces,SupplierTransactions,0.070286,0.010234180818518967,1.0,0.049356,0.998465,0.998465
Customers.LastEditedBy,SupplierTransactions.LastEditedBy,Customers,SupplierTransactions,0.070286,0.010234180818518967,1.0,0.084396,0.998465,0.998465
CustomerTransactions.TaxAmount,InvoiceLines.TaxAmount,CustomerTransactions,InvoiceLines,0.071218,0.01036988716861514,1.0,0.034465,0.998445,0.998445
Customers.LastEditedBy,PurchaseOrders.LastEditedBy,Customers,PurchaseOrders,0.071688,0.010438322774350335,1.0,0.091169,0.998434,0.998434
PurchaseOrders.LastEditedBy,StateProvinces.LastEditedBy,PurchaseOrders,StateProvinces,0.071688,0.010438322774350335,1.0,0.053316,0.998434,0.998434
PurchaseOrderLines.LastEditedBy,StateProvinces.LastEditedBy,PurchaseOrderLines,StateProvinces,0.071688,0.010438322774350335,1.0,0.051047,0.998434,0.998434
Cities.LastEditedBy,PurchaseOrderLines.LastEditedBy,Cities,PurchaseOrderLines,0.071688,0.010438322774350335,1.0,0.044846,0.998434,0.998434
Customers.LastEditedBy,PurchaseOrderLines.LastEditedBy,Customers,PurchaseOrderLines,0.071688,0.010438322774350335,1.0,0.087289,0.998434,0.998434
Cities.LastEditedBy,PurchaseOrders.LastEditedBy,Cities,PurchaseOrders,0.071688,0.010438322774350335,1.0,0.055737,0.998434,0.998434
InvoiceLines.PackageTypeID,PackageTypes.PackageTypeID,InvoiceLines,PackageTypes,0.072041,0.010489722282487618,1.0,0.050302,0.998427,0.998427
OrderLines.PackageTypeID,PackageTypes.PackageTypeID,OrderLines,PackageTypes,0.072041,0.010489722282487618,1.0,0.055538,0.998427,0.998427
Cities.LastEditedBy,OrderLines.LastEditedBy,Cities,OrderLines,0.080286,0.011690257536289071,1.0,0.044283,0.998246,0.998246
InvoiceLines.StockItemID,PurchaseOrderLines.StockItemID,InvoiceLines,PurchaseOrderLines,0.080312,0.011694043335755274,1.0,0.052554,0.998246,0.998246
OrderLines.LastEditedBy,StateProvinces.LastEditedBy,OrderLines,StateProvinces,0.080286,0.011690257536289071,1.0,0.043273,0.998246,0.998246
PurchaseOrderLines.StockItemID,StockItemTransactions.StockItemID,PurchaseOrderLines,StockItemTransactions,0.080312,0.011694043335755274,1.0,0.062103,0.998246,0.998246
Customers.LastEditedBy,OrderLines.LastEditedBy,Customers,OrderLines,0.080286,0.011690257536289071,1.0,0.073995,0.998246,0.998246
StockItemTransactions.TransactionTypeID,SupplierTransactions.TransactionTypeID,StockItemTransactions,SupplierTransactions,0.080363,0.011701469327015901,1.0,0.055651,0.998245,0.998245
Customers.LastEditedBy,Orders.LastEditedBy,Customers,Orders,0.08553,0.012453824167087714,1.0,0.083701,0.998132,0.998132
Orders.LastEditedBy,StateProvinces.LastEditedBy,Orders,StateProvinces,0.08553,0.012453824167087714,1.0,0.048949,0.998132,0.998132
Cities.LastEditedBy,Orders.LastEditedBy,Cities,Orders,0.08553,0.012453824167087714,1.0,0.052381,0.998132,0.998132
Cities.ValidFrom,People.ValidFrom,Cities,People,0.089185,0.012986020207432688,1.0,0.051258,0.998052,0.998052
Cities.ValidFrom,Customers.ValidFrom,Cities,Customers,0.089185,0.012986020207432688,1.0,0.053192,0.998052,0.998052
Cities.ValidFrom,StockItems.ValidFrom,Cities,StockItems,0.089185,0.012986020207432688,1.0,0.047965,0.998052,0.998052
Cities.ValidFrom,StateProvinces.ValidFrom,Cities,StateProvinces,0.089185,0.012986020207432688,1.0,0.099112,0.998052,0.998052
Cities.LatestRecordedPopulation,StateProvinces.LatestRecordedPopulation,Cities,StateProvinces,0.095253,0.01386956755977559,1.0,0.0893,0.99792,0.99792
Cities.LastEditedBy,Invoices.LastEditedBy,Cities,Invoices,0.099067,0.014424915219933108,1.0,0.048469,0.997836,0.997836
Customers.LastEditedBy,Invoices.LastEditedBy,Customers,Invoices,0.099067,0.014424915219933108,1.0,0.073465,0.997836,0.997836
Invoices.LastEditedBy,StateProvinces.LastEditedBy,Invoices,StateProvinces,0.099067,0.014424915219933108,1.0,0.042963,0.997836,0.997836
InvoiceLines.TaxAmount,SupplierTransactions.TaxAmount,InvoiceLines,SupplierTransactions,0.100815,0.014679437430199322,1.0,0.022388,0.997798,0.997798
Customers.LastEditedBy,StockItemTransactions.LastEditedBy,Customers,StockItemTransactions,0.10905,0.015878516607283004,1.0,0.076282,0.997618,0.997618
Cities.LastEditedBy,StockItemTransactions.LastEditedBy,Cities,StockItemTransactions,0.10905,0.015878516607283004,1.0,0.042418,0.997618,0.997618
StateProvinces.LastEditedBy,StockItemTransactions.LastEditedBy,StateProvinces,StockItemTransactions,0.10905,0.015878516607283004,1.0,0.04461,0.997618,0.997618
Customers.LastEditedBy,CustomerTransactions.LastEditedBy,Customers,CustomerTransactions,0.109411,0.015931080976794503,1.0,0.109593,0.99761,0.99761
CustomerTransactions.LastEditedBy,StateProvinces.LastEditedBy,CustomerTransactions,StateProvinces,0.109411,0.015931080976794503,1.0,0.064091,0.99761,0.99761
Cities.LastEditedBy,CustomerTransactions.LastEditedBy,Cities,CustomerTransactions,0.109411,0.015931080976794503,1.0,0.056305,0.99761,0.99761
InvoiceLines.PackageTypeID,PurchaseOrderLines.PackageTypeID,InvoiceLines,PurchaseOrderLines,0.125801,0.01831759071721971,1.0,0.060745,0.997252,0.997252
OrderLines.PackageTypeID,PurchaseOrderLines.PackageTypeID,OrderLines,PurchaseOrderLines,0.125801,0.01831759071721971,1.0,0.067068,0.997252,0.997252
Cities.LastEditedBy,StockItemHoldings.LastEditedBy,Cities,StockItemHoldings,0.133419,0.019426829960816978,1.0,0.049131,0.997086,0.997086
Customers.LastEditedBy,StockItemHoldings.LastEditedBy,Customers,StockItemHoldings,0.133419,0.019426829960816978,1.0,0.074143,0.997086,0.997086
StateProvinces.LastEditedBy,StockItemHoldings.LastEditedBy,StateProvinces,StockItemHoldings,0.133419,0.019426829960816978,1.0,0.043359,0.997086,0.997086
OrderLines.Quantity,StockItemTransactions.Quantity,OrderLines,StockItemTransactions,0.133934,0.019501817911782134,1.0,0.053599,0.997075,0.997075
InvoiceLines.Quantity,OrderLines.Quantity,InvoiceLines,OrderLines,0.133934,0.019501817911782134,1.0,0.054097,0.997075,0.997075
CustomerTransactions.TransactionTypeID,StockItemTransactions.TransactionTypeID,CustomerTransactions,StockItemTransactions,0.139833,0.02036075756759472,1.0,0.071747,0.996946,0.996946
StateProvinces.LastEditedBy,StockGroups.LastEditedBy,StateProvinces,StockGroups,0.154077,0.022434793244386457,1.0,0.047951,0.996635,0.996635
Cities.LastEditedBy,TransactionTypes.LastEditedBy,Cities,TransactionTypes,0.154077,0.022434793244386457,1.0,0.053373,0.996635,0.996635
Colors.LastEditedBy,Customers.LastEditedBy,Colors,Customers,0.154077,0.022434793244386457,1.0,0.074055,0.996635,0.996635
PaymentMethods.LastEditedBy,StateProvinces.LastEditedBy,PaymentMethods,StateProvinces,0.154077,0.022434793244386457,1.0,0.049605,0.996635,0.996635
Colors.LastEditedBy,StateProvinces.LastEditedBy,Colors,StateProvinces,0.154077,0.022434793244386457,1.0,0.068299,0.996635,0.996635
Cities.LastEditedBy,Colors.LastEditedBy,Cities,Colors,0.154077,0.022434793244386457,1.0,0.045829,0.996635,0.996635
Cities.LastEditedBy,CustomerCategories.LastEditedBy,Cities,CustomerCategories,0.154077,0.022434793244386457,1.0,0.061935,0.996635,0.996635
StateProvinces.LastEditedBy,TransactionTypes.LastEditedBy,StateProvinces,TransactionTypes,0.154077,0.022434793244386457,1.0,0.054142,0.996635,0.996635
CustomerCategories.LastEditedBy,StateProvinces.LastEditedBy,CustomerCategories,StateProvinces,0.154077,0.022434793244386457,1.0,0.070499,0.996635,0.996635
Customers.LastEditedBy,TransactionTypes.LastEditedBy,Customers,TransactionTypes,0.154077,0.022434793244386457,1.0,0.09258,0.996635,0.996635
Customers.LastEditedBy,StockGroups.LastEditedBy,Customers,StockGroups,0.154077,0.022434793244386457,1.0,0.081995,0.996635,0.996635
CustomerCategories.LastEditedBy,Customers.LastEditedBy,CustomerCategories,Customers,0.154077,0.022434793244386457,1.0,0.12055,0.996635,0.996635
Customers.LastEditedBy,PaymentMethods.LastEditedBy,Customers,PaymentMethods,0.154077,0.022434793244386457,1.0,0.084823,0.996635,0.996635
Cities.LastEditedBy,StockGroups.LastEditedBy,Cities,StockGroups,0.154077,0.022434793244386457,1.0,0.048689,0.996635,0.996635
Cities.LastEditedBy,PaymentMethods.LastEditedBy,Cities,PaymentMethods,0.154077,0.022434793244386457,1.0,0.061376,0.996635,0.996635
Customers.LastEditedBy,DeliveryMethods.LastEditedBy,Customers,DeliveryMethods,0.168769,0.0245740611581343,1.0,0.088574,0.996314,0.996314
Cities.LastEditedBy,SupplierCategories.LastEditedBy,Cities,SupplierCategories,0.168769,0.0245740611581343,1.0,0.055184,0.996314,0.996314
Customers.LastEditedBy,SupplierCategories.LastEditedBy,Customers,SupplierCategories,0.168769,0.0245740611581343,1.0,0.093717,0.996314,0.996314
StateProvinces.LastEditedBy,SupplierCategories.LastEditedBy,StateProvinces,SupplierCategories,0.168769,0.0245740611581343,1.0,0.054807,0.996314,0.996314
DeliveryMethods.LastEditedBy,StateProvinces.LastEditedBy,DeliveryMethods,StateProvinces,0.168769,0.0245740611581343,1.0,0.051799,0.996314,0.996314
Cities.LastEditedBy,DeliveryMethods.LastEditedBy,Cities,DeliveryMethods,0.168769,0.0245740611581343,1.0,0.059339,0.996314,0.996314
CustomerTransactions.OutstandingBalance,SupplierTransactions.OutstandingBalance,CustomerTransactions,SupplierTransactions,0.180108,0.02622510654841382,1.0,0.072578,0.996066,0.996066
PackageTypes.PackageTypeID,PurchaseOrderLines.PackageTypeID,PackageTypes,PurchaseOrderLines,0.181503,0.02642822925054275,1.0,0.064613,0.996036,0.996036
SpecialDeals.LastEditedBy,StockItemHoldings.LastEditedBy,SpecialDeals,StockItemHoldings,0.185941,0.027074436097889124,1.0,0.046284,0.995939,0.995939
InvoiceLines.LastEditedBy,StockItemHoldings.LastEditedBy,InvoiceLines,StockItemHoldings,0.19304,0.02810810495983412,1.0,0.04356,0.995784,0.995784
CustomerTransactions.TransactionTypeID,TransactionTypes.TransactionTypeID,CustomerTransactions,TransactionTypes,0.196715,0.028643213153614636,1.0,0.087108,0.995704,0.995704
StockItemTransactions.TransactionTypeID,TransactionTypes.TransactionTypeID,StockItemTransactions,TransactionTypes,0.198603,0.028918120437929632,1.0,0.056633,0.995662,0.995662
StockItemHoldings.LastEditedBy,SupplierTransactions.LastEditedBy,StockItemHoldings,SupplierTransactions,0.203705,0.02966101077933594,1.0,0.047702,0.995551,0.995551
PurchaseOrderLines.LastEditedBy,StockItemHoldings.LastEditedBy,PurchaseOrderLines,StockItemHoldings,0.205107,0.02986515273516731,1.0,0.049337,0.99552,0.99552
PurchaseOrders.LastEditedBy,StockItemHoldings.LastEditedBy,PurchaseOrders,StockItemHoldings,0.205107,0.02986515273516731,1.0,0.05153,0.99552,0.99552
CustomerCategories.LastEditedBy,SpecialDeals.LastEditedBy,CustomerCategories,SpecialDeals,0.206599,0.03008239938145861,1.0,0.075254,0.995488,0.995488
SpecialDeals.LastEditedBy,StockGroups.LastEditedBy,SpecialDeals,StockGroups,0.206599,0.03008239938145861,1.0,0.056986,0.995488,0.995488
SpecialDeals.LastEditedBy,TransactionTypes.LastEditedBy,SpecialDeals,TransactionTypes,0.206599,0.03008239938145861,1.0,0.057793,0.995488,0.995488
PaymentMethods.LastEditedBy,SpecialDeals.LastEditedBy,PaymentMethods,SpecialDeals,0.206599,0.03008239938145861,1.0,0.052951,0.995488,0.995488
Colors.LastEditedBy,SpecialDeals.LastEditedBy,Colors,SpecialDeals,0.206599,0.03008239938145861,1.0,0.089039,0.995488,0.995488
InvoiceLines.LastEditedBy,StockGroups.LastEditedBy,InvoiceLines,StockGroups,0.213698,0.031116068243403606,1.0,0.048174,0.995333,0.995333
InvoiceLines.LastEditedBy,PaymentMethods.LastEditedBy,InvoiceLines,PaymentMethods,0.213698,0.031116068243403606,1.0,0.049835,0.995333,0.995333
CustomerCategories.LastEditedBy,InvoiceLines.LastEditedBy,CustomerCategories,InvoiceLines,0.213698,0.031116068243403606,1.0,0.070825,0.995333,0.995333
InvoiceLines.LastEditedBy,TransactionTypes.LastEditedBy,InvoiceLines,TransactionTypes,0.213698,0.031116068243403606,1.0,0.054393,0.995333,0.995333
Colors.LastEditedBy,InvoiceLines.LastEditedBy,Colors,InvoiceLines,0.213698,0.031116068243403606,1.0,0.068073,0.995333,0.995333
OrderLines.LastEditedBy,StockItemHoldings.LastEditedBy,OrderLines,StockItemHoldings,0.213705,0.03111708749710605,1.0,0.041823,0.995332,0.995332
Orders.LastEditedBy,StockItemHoldings.LastEditedBy,Orders,StockItemHoldings,0.218949,0.03188065412790469,1.0,0.047309,0.995218,0.995218
DeliveryMethods.LastEditedBy,SpecialDeals.LastEditedBy,DeliveryMethods,SpecialDeals,0.221291,0.032221667295206445,1.0,0.055292,0.995167,0.995167
SpecialDeals.LastEditedBy,SupplierCategories.LastEditedBy,SpecialDeals,SupplierCategories,0.221291,0.032221667295206445,1.0,0.058503,0.995167,0.995167
StockGroups.LastEditedBy,SupplierTransactions.LastEditedBy,StockGroups,SupplierTransactions,0.224362,0.032668828455233646,1.0,0.052754,0.9951,0.9951
Colors.LastEditedBy,SupplierTransactions.LastEditedBy,Colors,SupplierTransactions,0.224362,0.032668828455233646,1.0,0.073349,0.9951,0.9951
CustomerCategories.LastEditedBy,SupplierTransactions.LastEditedBy,CustomerCategories,SupplierTransactions,0.224362,0.032668828455233646,1.0,0.077559,0.9951,0.9951
SupplierTransactions.LastEditedBy,TransactionTypes.LastEditedBy,SupplierTransactions,TransactionTypes,0.224362,0.032668828455233646,1.0,0.059564,0.9951,0.9951
PaymentMethods.LastEditedBy,SupplierTransactions.LastEditedBy,PaymentMethods,SupplierTransactions,0.224362,0.032668828455233646,1.0,0.054573,0.9951,0.9951
CustomerCategories.LastEditedBy,PurchaseOrders.LastEditedBy,CustomerCategories,PurchaseOrders,0.225765,0.03287311601873679,1.0,0.083783,0.995069,0.995069
PaymentMethods.LastEditedBy,PurchaseOrderLines.LastEditedBy,PaymentMethods,PurchaseOrderLines,0.225765,0.03287311601873679,1.0,0.056444,0.995069,0.995069
PurchaseOrderLines.LastEditedBy,TransactionTypes.LastEditedBy,PurchaseOrderLines,TransactionTypes,0.225765,0.03287311601873679,1.0,0.061606,0.995069,0.995069
Colors.LastEditedBy,PurchaseOrders.LastEditedBy,Colors,PurchaseOrders,0.225765,0.03287311601873679,1.0,0.080707,0.995069,0.995069
CustomerCategories.LastEditedBy,PurchaseOrderLines.LastEditedBy,CustomerCategories,PurchaseOrderLines,0.225765,0.03287311601873679,1.0,0.080218,0.995069,0.995069
Colors.LastEditedBy,PurchaseOrderLines.LastEditedBy,Colors,PurchaseOrderLines,0.225765,0.03287311601873679,1.0,0.081462,0.995069,0.995069
PaymentMethods.LastEditedBy,PurchaseOrders.LastEditedBy,PaymentMethods,PurchaseOrders,0.225765,0.03287311601873679,1.0,0.058952,0.995069,0.995069
PurchaseOrders.LastEditedBy,TransactionTypes.LastEditedBy,PurchaseOrders,TransactionTypes,0.225765,0.03287311601873679,1.0,0.064344,0.995069,0.995069
PurchaseOrderLines.LastEditedBy,StockGroups.LastEditedBy,PurchaseOrderLines,StockGroups,0.225765,0.03287311601873679,1.0,0.063132,0.995069,0.995069
PurchaseOrders.LastEditedBy,StockGroups.LastEditedBy,PurchaseOrders,StockGroups,0.225765,0.03287311601873679,1.0,0.05953,0.995069,0.995069
DeliveryMethods.LastEditedBy,InvoiceLines.LastEditedBy,DeliveryMethods,InvoiceLines,0.228391,0.03325548176482323,1.0,0.052039,0.995012,0.995012
InvoiceLines.LastEditedBy,SupplierCategories.LastEditedBy,InvoiceLines,SupplierCategories,0.228391,0.03325548176482323,1.0,0.055061,0.995012,0.995012
Customers.PaymentDays,Suppliers.PaymentDays,Customers,Suppliers,0.228768,0.03331037585708316,1.0,0.082862,0.995003,0.995003
Invoices.LastEditedBy,StockItemHoldings.LastEditedBy,Invoices,StockItemHoldings,0.232486,0.033851745180750084,1.0,0.041523,0.994922,0.994922
CustomerCategories.LastEditedBy,OrderLines.LastEditedBy,CustomerCategories,OrderLines,0.234363,0.03412505078067553,1.0,0.068,0.994881,0.994881
OrderLines.LastEditedBy,TransactionTypes.LastEditedBy,OrderLines,TransactionTypes,0.234363,0.03412505078067553,1.0,0.052223,0.994881,0.994881
Colors.LastEditedBy,OrderLines.LastEditedBy,Colors,OrderLines,0.234363,0.03412505078067553,1.0,0.070047,0.994881,0.994881
OrderLines.LastEditedBy,StockGroups.LastEditedBy,OrderLines,StockGroups,0.234363,0.03412505078067553,1.0,0.046252,0.994881,0.994881
OrderLines.LastEditedBy,PaymentMethods.LastEditedBy,OrderLines,PaymentMethods,0.234363,0.03412505078067553,1.0,0.047847,0.994881,0.994881
SupplierCategories.LastEditedBy,SupplierTransactions.LastEditedBy,SupplierCategories,SupplierTransactions,0.239055,0.03480824197665326,1.0,0.060295,0.994779,0.994779
DeliveryMethods.LastEditedBy,SupplierTransactions.LastEditedBy,DeliveryMethods,SupplierTransactions,0.239055,0.03480824197665326,1.0,0.056986,0.994779,0.994779
Orders.LastEditedBy,StockGroups.LastEditedBy,Orders,StockGroups,0.239606,0.0348884718038024,1.0,0.052319,0.994767,0.994767
Orders.LastEditedBy,TransactionTypes.LastEditedBy,Orders,TransactionTypes,0.239606,0.0348884718038024,1.0,0.059073,0.994767,0.994767
Colors.LastEditedBy,Orders.LastEditedBy,Colors,Orders,0.239606,0.0348884718038024,1.0,0.061641,0.994767,0.994767
Orders.LastEditedBy,PaymentMethods.LastEditedBy,Orders,PaymentMethods,0.239606,0.0348884718038024,1.0,0.054123,0.994767,0.994767
CustomerCategories.LastEditedBy,Orders.LastEditedBy,CustomerCategories,Orders,0.239606,0.0348884718038024,1.0,0.07692,0.994767,0.994767
DeliveryMethods.LastEditedBy,PurchaseOrders.LastEditedBy,DeliveryMethods,PurchaseOrders,0.240457,0.03501238393248463,1.0,0.061559,0.994748,0.994748
DeliveryMethods.LastEditedBy,PurchaseOrderLines.LastEditedBy,DeliveryMethods,PurchaseOrderLines,0.240457,0.03501238393248463,1.0,0.05894,0.994748,0.994748
PurchaseOrderLines.LastEditedBy,SupplierCategories.LastEditedBy,PurchaseOrderLines,SupplierCategories,0.240457,0.03501238393248463,1.0,0.062362,0.994748,0.994748
PurchaseOrders.LastEditedBy,SupplierCategories.LastEditedBy,PurchaseOrders,SupplierCategories,0.240457,0.03501238393248463,1.0,0.065134,0.994748,0.994748
StockItemHoldings.LastEditedBy,StockItemTransactions.LastEditedBy,StockItemHoldings,StockItemTransactions,0.242468,0.035305200960428204,1.0,0.043116,0.994704,0.994704
CustomerTransactions.LastEditedBy,StockItemHoldings.LastEditedBy,CustomerTransactions,StockItemHoldings,0.242829,0.0353577653299397,1.0,0.061943,0.994696,0.994696
SupplierTransactions.TransactionTypeID,TransactionTypes.TransactionTypeID,SupplierTransactions,TransactionTypes,0.245982,0.03581686631905262,1.0,0.063204,0.994627,0.994627
OrderLines.LastEditedBy,SupplierCategories.LastEditedBy,OrderLines,SupplierCategories,0.249055,0.03626431869442337,1.0,0.052864,0.99456,0.99456
DeliveryMethods.LastEditedBy,OrderLines.LastEditedBy,DeliveryMethods,OrderLines,0.249055,0.03626431869442337,1.0,0.049963,0.99456,0.99456
Invoices.LastEditedBy,StockGroups.LastEditedBy,Invoices,StockGroups,0.253144,0.03685970846431957,1.0,0.045921,0.994471,0.994471
Invoices.LastEditedBy,PaymentMethods.LastEditedBy,Invoices,PaymentMethods,0.253144,0.03685970846431957,1.0,0.047504,0.994471,0.994471
Colors.LastEditedBy,Invoices.LastEditedBy,Colors,Invoices,0.253144,0.03685970846431957,1.0,0.055246,0.994471,0.994471
Invoices.LastEditedBy,TransactionTypes.LastEditedBy,Invoices,TransactionTypes,0.253144,0.03685970846431957,1.0,0.051849,0.994471,0.994471
CustomerCategories.LastEditedBy,Invoices.LastEditedBy,CustomerCategories,Invoices,0.253144,0.03685970846431957,1.0,0.067513,0.994471,0.994471
Cities.ValidFrom,SupplierCategories.ValidFrom,Cities,SupplierCategories,0.254313,0.0370299238326269,1.0,0.05713,0.994446,0.994446
Cities.ValidFrom,DeliveryMethods.ValidFrom,Cities,DeliveryMethods,0.254313,0.0370299238326269,1.0,0.061844,0.994446,0.994446
DeliveryMethods.LastEditedBy,Orders.LastEditedBy,DeliveryMethods,Orders,0.254299,0.03702788532522201,1.0,0.056517,0.994446,0.994446
Cities.ValidFrom,CustomerCategories.ValidFrom,Cities,CustomerCategories,0.254313,0.0370299238326269,1.0,0.053384,0.994446,0.994446
Orders.LastEditedBy,SupplierCategories.LastEditedBy,Orders,SupplierCategories,0.254299,0.03702788532522201,1.0,0.059799,0.994446,0.994446
Cities.ValidFrom,TransactionTypes.ValidFrom,Cities,TransactionTypes,0.254313,0.0370299238326269,1.0,0.056936,0.994446,0.994446
Cities.ValidFrom,PaymentMethods.ValidFrom,Cities,PaymentMethods,0.254313,0.0370299238326269,1.0,0.058958,0.994446,0.994446
Cities.ValidFrom,StockGroups.ValidFrom,Cities,StockGroups,0.254313,0.0370299238326269,1.0,0.0516,0.994446,0.994446
Cities.ValidFrom,Colors.ValidFrom,Cities,Colors,0.254313,0.0370299238326269,1.0,0.041255,0.994446,0.994446
Customers.DeliveryPostalCode,SystemParameters.DeliveryPostalCode,Customers,SystemParameters,0.255659,0.03722591175883875,1.0,0.051659,0.994416,0.994416
Customers.PostalPostalCode,SystemParameters.PostalPostalCode,Customers,SystemParameters,0.255659,0.03722591175883875,1.0,0.047214,0.994416,0.994416
Colors.LastEditedBy,StockItemTransactions.LastEditedBy,Colors,StockItemTransactions,0.263126,0.038313164243997694,1.0,0.081676,0.994253,0.994253
CustomerCategories.LastEditedBy,StockItemTransactions.LastEditedBy,CustomerCategories,StockItemTransactions,0.263126,0.038313164243997694,1.0,0.070102,0.994253,0.994253
StockItemTransactions.LastEditedBy,TransactionTypes.LastEditedBy,StockItemTransactions,TransactionTypes,0.263126,0.038313164243997694,1.0,0.053837,0.994253,0.994253
PaymentMethods.LastEditedBy,StockItemTransactions.LastEditedBy,PaymentMethods,StockItemTransactions,0.263126,0.038313164243997694,1.0,0.049326,0.994253,0.994253
StockGroups.LastEditedBy,StockItemTransactions.LastEditedBy,StockGroups,StockItemTransactions,0.263126,0.038313164243997694,1.0,0.049835,0.994253,0.994253
CustomerTransactions.LastEditedBy,TransactionTypes.LastEditedBy,CustomerTransactions,TransactionTypes,0.263487,0.03836572861350919,1.0,0.077346,0.994245,0.994245
Colors.LastEditedBy,CustomerTransactions.LastEditedBy,Colors,CustomerTransactions,0.263487,0.03836572861350919,1.0,0.060577,0.994245,0.994245
CustomerTransactions.LastEditedBy,StockGroups.LastEditedBy,CustomerTransactions,StockGroups,0.263487,0.03836572861350919,1.0,0.068503,0.994245,0.994245
CustomerTransactions.LastEditedBy,PaymentMethods.LastEditedBy,CustomerTransactions,PaymentMethods,0.263487,0.03836572861350919,1.0,0.070866,0.994245,0.994245
CustomerCategories.LastEditedBy,CustomerTransactions.LastEditedBy,CustomerCategories,CustomerTransactions,0.263487,0.03836572861350919,1.0,0.100714,0.994245,0.994245
DeliveryMethods.LastEditedBy,Invoices.LastEditedBy,DeliveryMethods,Invoices,0.267836,0.03899897637806741,1.0,0.049605,0.99415,0.99415
Invoices.LastEditedBy,SupplierCategories.LastEditedBy,Invoices,SupplierCategories,0.267836,0.03899897637806741,1.0,0.052486,0.99415,0.99415
CustomerTransactions.PaymentMethodID,PaymentMethods.PaymentMethodID,CustomerTransactions,PaymentMethods,0.271401,0.03951806772795245,1.0,0.086916,0.994072,0.994072
PaymentMethods.PaymentMethodID,SupplierTransactions.PaymentMethodID,PaymentMethods,SupplierTransactions,0.271401,0.03951806772795245,1.0,0.063671,0.994072,0.994072
StockItemTransactions.LastEditedBy,SupplierCategories.LastEditedBy,StockItemTransactions,SupplierCategories,0.277819,0.0404525777654173,1.0,0.054498,0.993932,0.993932
DeliveryMethods.LastEditedBy,StockItemTransactions.LastEditedBy,DeliveryMethods,StockItemTransactions,0.277819,0.0404525777654173,1.0,0.051507,0.993932,0.993932
CustomerTransactions.LastEditedBy,DeliveryMethods.LastEditedBy,CustomerTransactions,DeliveryMethods,0.27818,0.040505142134928805,1.0,0.073999,0.993924,0.993924
