6,,,,,1433.0,266.0,1.0,2009/02/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1433.0,4834.0,1.0,2009/02/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1434.0,5173.0,2.0,2009/02/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1434.0,4654.0,1.0,2009/02/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1434.0,7275.0,2.0,2009/02/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1434.0,831.0,2.0,2009/02/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1434.0,8459.0,2.0,2009/02/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1434.0,7270.0,3.0,2009/02/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1434.0,2255.0,2.0,2009/02/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1435.0,4447.0,2.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1435.0,7051.0,2.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1435.0,6513.0,3.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1435.0,8365.0,1.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1435.0,468.0,1.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1435.0,2078.0,2.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1435.0,9272.0,3.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1436.0,393.0,3.0,2009/02/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1436.0,2957.0,3.0,2009/02/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1436.0,3830.0,1.0,2009/02/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1436.0,6858.0,2.0,2009/02/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1436.0,4118.0,3.0,2009/02/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1436.0,1773.0,1.0,2009/02/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1436.0,5461.0,2.0,2009/02/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1437.0,9827.0,1.0,2009/02/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1437.0,5078.0,1.0,2009/02/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1437.0,1756.0,3.0,2009/02/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1437.0,6384.0,1.0,2009/02/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1438.0,4217.0,2.0,2009/02/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1438.0,1697.0,3.0,2009/02/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1438.0,4194.0,2.0,2009/02/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1439.0,9720.0,2.0,2009/02/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1439.0,3381.0,2.0,2009/02/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1440.0,4331.0,3.0,2009/02/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1440.0,1663.0,3.0,2009/02/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1441.0,4444.0,1.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1441.0,858.0,3.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1441.0,3602.0,2.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1441.0,4737.0,2.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1442.0,9981.0,1.0,2009/02/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1442.0,1161.0,3.0,2009/02/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1442.0,5816.0,2.0,2009/02/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1442.0,4882.0,2.0,2009/02/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1442.0,5142.0,1.0,2009/02/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1442.0,6867.0,3.0,2009/02/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1442.0,91.0,3.0,2009/02/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,1442.0,8879.0,3.0,2009/02/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,1442.0,1947.0,2.0,2009/02/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1443.0,5786.0,1.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1443.0,8030.0,1.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1443.0,5306.0,1.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1444.0,8563.0,1.0,2009/02/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1444.0,9134.0,2.0,2009/02/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1444.0,5625.0,2.0,2009/02/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1444.0,9796.0,1.0,2009/02/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1444.0,6588.0,2.0,2009/02/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1444.0,238.0,3.0,2009/02/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1444.0,5192.0,3.0,2009/02/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,1444.0,4580.0,3.0,2009/02/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,1444.0,4557.0,3.0,2009/02/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1445.0,970.0,3.0,2009/02/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1445.0,9837.0,2.0,2009/02/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1445.0,7937.0,3.0,2009/02/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1445.0,2404.0,3.0,2009/02/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1445.0,8722.0,1.0,2009/02/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1445.0,8942.0,3.0,2009/02/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1445.0,5345.0,2.0,2009/02/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,1445.0,1870.0,2.0,2009/02/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,1445.0,5333.0,3.0,2009/02/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1446.0,4686.0,3.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1446.0,4132.0,3.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1446.0,6390.0,3.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1446.0,205.0,2.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1446.0,6976.0,1.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1446.0,3681.0,3.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1446.0,7449.0,1.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1447.0,819.0,3.0,2009/02/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1447.0,2677.0,2.0,2009/02/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1447.0,2985.0,2.0,2009/02/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1447.0,1302.0,3.0,2009/02/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1447.0,3003.0,1.0,2009/02/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1448.0,7850.0,2.0,2009/02/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1448.0,7814.0,2.0,2009/02/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1448.0,1889.0,3.0,2009/02/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1448.0,260.0,3.0,2009/02/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1448.0,9192.0,2.0,2009/02/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1448.0,5676.0,2.0,2009/02/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1448.0,5559.0,1.0,2009/02/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,1448.0,6493.0,2.0,2009/02/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1449.0,3474.0,2.0,2009/02/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1449.0,3820.0,2.0,2009/02/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1449.0,4756.0,3.0,2009/02/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1449.0,7879.0,3.0,2009/02/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1449.0,4959.0,3.0,2009/02/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1449.0,7215.0,1.0,2009/02/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1449.0,2203.0,2.0,2009/02/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,1449.0,7048.0,2.0,2009/02/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,1449.0,3046.0,3.0,2009/02/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1450.0,8877.0,3.0,2009/02/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1450.0,406.0,2.0,2009/02/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1450.0,1841.0,3.0,2009/02/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1450.0,2681.0,2.0,2009/02/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1450.0,6276.0,2.0,2009/02/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1450.0,1732.0,1.0,2009/02/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1450.0,929.0,2.0,2009/02/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,1450.0,6918.0,3.0,2009/02/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1451.0,4686.0,3.0,2009/02/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1451.0,7370.0,1.0,2009/02/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1451.0,3075.0,1.0,2009/02/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1452.0,4659.0,1.0,2009/02/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1453.0,2066.0,3.0,2009/02/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1453.0,4229.0,3.0,2009/02/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1453.0,5732.0,2.0,2009/02/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1453.0,8437.0,2.0,2009/02/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1453.0,2447.0,2.0,2009/02/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1453.0,5468.0,3.0,2009/02/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1453.0,7232.0,1.0,2009/02/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,1453.0,9918.0,1.0,2009/02/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,1453.0,1233.0,3.0,2009/02/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1454.0,335.0,1.0,2009/02/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1454.0,2980.0,2.0,2009/02/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1454.0,1882.0,1.0,2009/02/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1455.0,8357.0,1.0,2009/02/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1455.0,463.0,2.0,2009/02/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1456.0,4255.0,2.0,2009/02/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1456.0,9221.0,1.0,2009/02/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1457.0,6425.0,3.0,2009/02/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1457.0,4005.0,2.0,2009/02/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1457.0,9746.0,2.0,2009/02/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1457.0,4481.0,1.0,2009/02/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1457.0,9333.0,2.0,2009/02/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1457.0,2800.0,3.0,2009/02/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1457.0,5141.0,1.0,2009/02/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,1457.0,1511.0,2.0,2009/02/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,1457.0,5050.0,1.0,2009/02/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1458.0,5895.0,2.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1458.0,4553.0,2.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1458.0,6615.0,1.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1458.0,4254.0,1.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1458.0,2716.0,1.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1458.0,7072.0,3.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1458.0,4806.0,3.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,1458.0,1061.0,3.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1459.0,9782.0,1.0,2009/02/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1459.0,4153.0,1.0,2009/02/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1459.0,4286.0,3.0,2009/02/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1460.0,208.0,3.0,2009/02/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1460.0,9266.0,2.0,2009/02/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1460.0,4462.0,2.0,2009/02/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1460.0,7778.0,3.0,2009/02/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1461.0,7214.0,2.0,2009/02/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1461.0,9788.0,3.0,2009/02/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1461.0,3485.0,3.0,2009/02/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1462.0,9919.0,2.0,2009/02/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1462.0,9742.0,2.0,2009/02/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1462.0,5026.0,1.0,2009/02/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1462.0,6077.0,3.0,2009/02/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1462.0,7146.0,2.0,2009/02/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1462.0,7823.0,2.0,2009/02/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1462.0,1044.0,1.0,2009/02/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,1462.0,2291.0,3.0,2009/02/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1463.0,1159.0,2.0,2009/02/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1464.0,276.0,2.0,2009/02/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1464.0,7207.0,1.0,2009/02/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1464.0,1917.0,3.0,2009/02/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1464.0,7771.0,1.0,2009/02/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1464.0,1330.0,1.0,2009/02/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1464.0,4665.0,3.0,2009/02/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1464.0,1274.0,1.0,2009/02/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,1464.0,3691.0,3.0,2009/02/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1465.0,3556.0,1.0,2009/02/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1466.0,9396.0,3.0,2009/02/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1466.0,805.0,2.0,2009/02/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1466.0,5437.0,1.0,2009/02/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1466.0,7665.0,1.0,2009/02/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1466.0,3027.0,3.0,2009/02/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1466.0,9768.0,1.0,2009/02/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1466.0,1240.0,1.0,2009/02/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,1466.0,3594.0,2.0,2009/02/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,1466.0,8504.0,2.0,2009/02/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1467.0,6929.0,2.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1467.0,6447.0,1.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1467.0,7721.0,2.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1467.0,3353.0,1.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1467.0,5006.0,1.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1467.0,7853.0,2.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1468.0,5931.0,3.0,2009/02/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1468.0,4192.0,2.0,2009/02/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1468.0,714.0,2.0,2009/02/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1468.0,6796.0,2.0,2009/02/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1468.0,1335.0,2.0,2009/02/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1469.0,4984.0,2.0,2009/02/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1469.0,8481.0,1.0,2009/02/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1469.0,4906.0,2.0,2009/02/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1470.0,1006.0,2.0,2009/02/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1470.0,7391.0,3.0,2009/02/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1471.0,4197.0,3.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1471.0,9463.0,2.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1471.0,2182.0,2.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1471.0,9217.0,2.0,2009/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1472.0,1529.0,3.0,2009/02/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1472.0,3473.0,1.0,2009/02/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1472.0,8978.0,3.0,2009/02/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1472.0,6210.0,2.0,2009/02/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1472.0,6635.0,1.0,2009/02/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1472.0,7135.0,3.0,2009/02/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1472.0,7448.0,2.0,2009/02/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,1472.0,5591.0,2.0,2009/02/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,1472.0,8806.0,3.0,2009/02/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1473.0,7912.0,3.0,2009/02/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1473.0,4768.0,3.0,2009/02/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1473.0,601.0,2.0,2009/02/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1473.0,5518.0,1.0,2009/02/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1473.0,5375.0,3.0,2009/02/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1473.0,714.0,3.0,2009/02/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1473.0,7055.0,3.0,2009/02/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,1473.0,7224.0,1.0,2009/02/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1474.0,1499.0,2.0,2009/02/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1474.0,6904.0,3.0,2009/02/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1474.0,8897.0,2.0,2009/02/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1475.0,6451.0,2.0,2009/02/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1476.0,7543.0,3.0,2009/02/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1476.0,992.0,1.0,2009/02/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1476.0,6314.0,1.0,2009/02/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1476.0,1764.0,2.0,2009/02/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1476.0,1396.0,3.0,2009/02/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,1476.0,6634.0,2.0,2009/02/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,1476.0,2846.0,1.0,2009/02/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,1476.0,9019.0,2.0,2009/02/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1477.0,1632.0,3.0,2009/02/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1477.0,3254.0,1.0,2009/02/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1477.0,6818.0,3.0,2009/02/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1477.0,6966.0,2.0,2009/02/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1477.0,923.0,1.0,2009/02/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1478.0,1382.0,2.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1478.0,4566.0,1.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1478.0,9666.0,2.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,1479.0,9100.0,1.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,1479.0,9323.0,2.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,1479.0,7542.0,1.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,1479.0,827.0,3.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,1479.0,7432.0,2.0,2009/02/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
